Umsatz,holiday,IsWeekend,IsNewYears,Easter,KielerWoche,sin_1y,cos_1y,sin_2y,Revenue_lag1,Revenue_lag7,WG_2,WG_3,WG_4,WG_5,WG_6
88.8925958109828,0,1,0,0,0,-0.923157872964704,-0.3844210472688554,0.709762632639161,186.034060963767,95.9704314892471,0,0,0,0,0
169.359968504942,0,0,0,0,0,-0.9296339319682696,-0.3684843993077793,0.6851112019949135,88.8925958109828,138.408723210465,0,0,0,0,0
89.6944536084346,0,0,0,0,0,-0.935834897334994,-0.3524387108846032,0.6596488896351408,169.359968504942,138.825618927843,0,0,0,0,0
103.363686559795,0,0,0,0,0,-0.9417589340994617,-0.3362887301766828,0.6334058321617086,89.6944536084346,100.221969526295,0,0,0,0,0
106.474399987548,0,0,0,0,0,-0.9474042892438844,-0.3200392362231385,0.6064130902482765,103.363686559795,173.658100347255,0,0,0,0,0
122.564626199915,0,0,0,0,0,-0.9527692922168512,-0.3036950375106588,0.578702611877601,106.474399987548,171.415179710314,0,0,0,0,0
174.938807466572,0,1,0,0,0,-0.9578523554276668,-0.2872609705505963,0.5503071945286527,122.564626199915,186.034060963767,0,0,0,0,0
55.1960062296304,0,1,0,0,0,-0.9626519747161488,-0.2707418984477642,0.5212604463582784,174.938807466572,88.8925958109828,0,0,0,0,0
146.760234890658,0,0,0,0,0,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,55.1960062296304,169.359968504942,0,0,0,0,0
136.118044538363,0,0,0,0,0,-0.97139528468375,-0.2374683155584684,0.461351203990578,146.760234890658,89.6944536084346,0,0,0,0,0
152.255085210606,0,0,0,0,0,-0.9753363880767836,-0.2207236509605022,0.4305596169818739,136.118044538363,103.363686559795,0,0,0,0,0
148.674992078993,0,0,0,0,0,-0.978988873740932,-0.2039136706831147,0.3992584296048835,152.255085210606,106.474399987548,0,0,0,0,0
110.159250328825,0,0,0,0,0,-0.9823516608469236,-0.1870433490699165,0.3674846892184069,148.674992078993,122.564626199915,0,0,0,0,0
178.263887943827,0,1,0,0,0,-0.9854237542919524,-0.1701176783204905,0.3352760024840169,110.159250328825,174.938807466572,0,0,0,0,0
86.6668973821597,0,1,0,0,0,-0.9882042449941422,-0.15314166701312,0.3026704908556892,178.263887943827,55.1960062296304,0,0,0,0,0
111.128410563554,0,0,0,0,0,-0.9906923101615608,-0.136120338622667,0.2697067454601279,86.6668973821597,146.760234890658,0,0,0,0,0
139.64144576808,0,0,0,0,0,-0.9928872135356962,-0.1190587300340498,0.2364237814212129,111.128410563554,136.118044538363,0,0,0,0,0
117.94119333604,0,0,0,0,0,-0.994788305609327,-0.1019618900517457,0.2028609916826013,139.64144576808,152.255085210606,0,0,0,0,0
203.314345156607,0,0,0,0,0,-0.9963950238187232,-0.0848348779057653,0.1690581003831471,117.94119333604,148.674992078993,0,0,0,0,0
135.507291692088,0,0,0,0,0,-0.9977068927101168,-0.0676827617545516,0.1350551158403456,203.314345156607,110.159250328825,0,0,0,0,0
134.613756840197,0,1,0,0,0,-0.9987235240803972,-0.0505106171852228,0.1008922831974033,135.507291692088,178.263887943827,0,0,0,0,0
68.6316896995448,0,1,0,0,0,-0.9994446170919858,-0.0333235257116313,0.0666100367900326,134.613756840197,86.6668973821597,0,0,0,0,0
156.502435955326,0,0,0,0,0,-0.9998699583618592,-0.0161265732706577,0.0322489522893041,68.6316896995448,111.128410563554,0,0,0,0,0
123.397540137977,0,0,0,0,0,-0.9999994220246924,0.0010751512827982,-0.0021503013227746,156.502435955326,139.64144576808,0,0,0,0,0
196.720969158391,0,0,0,0,0,-0.999832969770105,0.0182765576816912,-0.0365470098881199,123.397540137977,117.94119333604,0,0,0,0,0
75.2337302417469,0,0,0,0,0,-0.9993706508539968,0.0354725557531255,-0.0709004622609115,196.720969158391,203.314345156607,0,0,0,0,0
156.066122625816,1,0,0,0,0,-0.9986126020839734,0.052658056924614,-0.1051699984923495,75.2337302417469,135.507291692088,0,0,0,0,0
152.280762053885,1,1,0,0,0,-0.9975590477788612,0.0698279757298708,-0.1393150579548309,156.066122625816,134.613756840197,0,0,0,0,0
92.4805772695364,1,1,0,0,0,-0.9962102997023295,0.0869772313136861,-0.1732952273485721,152.280762053885,68.6316896995448,0,0,0,0,0
124.841544023845,1,0,0,0,0,-0.9945667569706336,0.1041007489354256,-0.2070702885338407,92.4805772695364,156.502435955326,0,0,0,0,0
96.867100978839,1,0,0,0,0,-0.9926289059345096,0.121193461470736,-0.2406002661322256,124.841544023845,123.397540137977,0,0,0,0,0
149.761758936995,1,0,0,0,0,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,96.867100978839,196.720969158391,0,0,0,0,0
119.300284972145,1,0,0,0,0,-0.9878726596350428,0.1552662498599956,-0.3067665664015059,149.761758936995,75.2337302417469,0,0,0,0,0
123.2348187168,1,0,0,0,0,-0.9850556718215012,0.172236243027682,-0.3393245761752893,119.300284972145,156.066122625816,0,0,0,0,0
140.262421715801,1,1,0,0,0,-0.981947190186646,0.1891552687200409,-0.3714809692572883,123.2348187168,152.280762053885,0,0,0,0,0
42.9967926268111,1,1,0,0,0,-0.9785481345802032,0.2060183203251708,-0.4031976860870853,140.262421715801,92.4805772695364,0,0,0,0,0
109.863744271226,1,0,0,0,0,-0.9748595108374124,0.2228204077947995,-0.4344371874948622,42.9967926268111,124.841544023845,0,0,0,0,0
130.431802598324,1,0,0,0,0,-0.9708824104813836,0.239556559120927,-0.4651624991319035,109.863744271226,96.867100978839,0,0,0,0,0
146.070583461057,1,0,0,0,0,-0.9666180104000972,0.2562218218071163,-0.4953372552325659,130.431802598324,149.761758936995,0,0,0,0,0
89.9411837855476,1,0,0,0,0,-0.9620675724981452,0.2728112643340191,-0.5249257416559593,146.070583461057,119.300284972145,0,0,0,0,0
111.233698203856,1,0,0,0,0,-0.957232443323312,0.2893199776186952,-0.5538929381563792,89.9411837855476,123.2348187168,0,0,0,0,0
121.590860465012,0,1,0,0,0,-0.9521140536681102,0.3057430764672831,-0.5822045598324479,111.233698203856,140.262421715801,0,0,0,0,0
70.1419855298474,0,1,0,0,0,-0.9467139181463862,0.3220757010206104,-0.6098270977059321,121.590860465012,42.9967926268111,0,0,0,0,0
122.987868193302,0,0,0,0,0,-0.9410336347451196,0.3383130181923076,-0.6367278583821979,70.1419855298474,109.863744271226,0,0,0,0,0
111.927088663048,0,0,0,0,0,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,122.987868193302,130.431802598324,0,0,0,0,0
125.816016210178,0,0,0,0,0,-0.9288394302558068,0.3704825404820963,-0.6882375836422284,111.927088663048,146.070583461057,0,0,0,0,0
123.163406361057,0,0,0,0,0,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,125.816016210178,89.9411837855476,0,0,0,0,0
113.661858634409,0,0,0,0,0,-0.9155458729775467,0.4022135682368036,-0.7364899449095569,123.163406361057,111.233698203856,0,0,0,0,0
161.678805315967,0,1,0,0,0,-0.9084917035725082,0.4179028888867866,-0.7593226149052589,113.661858634409,121.590860465012,0,0,0,0,0
102.355195816072,0,1,0,0,0,-0.9011686968561567,0.4334685453485363,-0.7812565682797488,161.678805315967,70.1419855298474,0,0,0,0,0
129.482192717092,0,0,0,0,0,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,102.355195816072,122.987868193302,0,0,0,0,0
112.285893935052,0,0,0,0,0,-0.8857249183835637,0.4642104791518923,-0.8223255775192096,129.482192717092,111.927088663048,0,0,0,0,0
121.506077008915,0,0,0,0,0,-0.8776087166898392,0.4793776594606945,-0.8414120250581577,112.285893935052,125.816016210178,0,0,0,0,0
133.723541287582,0,0,0,0,0,-0.8692328164574792,0.4944029842076181,-0.8595025968555411,121.506077008915,123.163406361057,0,0,0,0,0
100.182160485504,0,0,0,0,0,-0.8605996962501181,0.5092820071573356,-0.876575881330507,133.723541287582,113.661858634409,0,0,0,0,0
149.172348030766,0,1,0,0,0,-0.8517119107469189,0.5240103253675756,-0.8926116709398649,100.182160485504,161.678805315967,0,0,0,0,0
97.4532740046654,0,1,0,0,0,-0.8425720899866032,0.5385835804920232,-0.9075909860952636,149.172348030766,102.355195816072,0,0,0,0,0
137.864260444157,0,0,0,0,0,-0.8331829385891785,0.5529974600700271,-0.9214960976269942,97.4532740046654,129.482192717092,0,0,0,0,0
103.700267261952,0,0,0,0,0,-0.8235472349556007,0.5672476988027229,-0.9343105477678196,137.864260444157,112.285893935052,0,0,0,0,0
109.097001107423,0,0,0,0,0,-0.8136678304455991,0.5813300798152042,-0.9460191696320084,103.700267261952,121.506077008915,0,0,0,0,0
118.470603286455,0,0,0,0,0,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,109.097001107423,133.723541287582,0,0,0,0,0
132.796244239256,0,0,0,0,0,-0.7931896839451843,0.6089746507720486,-0.9660648215530204,118.470603286455,100.182160485504,0,0,0,0,0
99.9317959514759,0,1,0,0,0,-0.7825970017677834,0.6225286602431057,-0.9743781260415392,132.796244239256,149.172348030766,0,0,0,0,0
108.561660295105,0,1,0,0,0,-0.7717727365467837,0.6358984534680745,-0.9815381791978468,99.9317959514759,97.4532740046654,0,0,0,0,0
124.580485617569,0,0,0,0,0,-0.7607200913564104,0.6490800741100398,-0.98753650654923,108.561660295105,137.864260444157,0,0,0,0,0
111.970870543294,0,0,0,0,0,-0.7494423368521953,0.6620696215153815,-0.992366008614672,124.580485617569,103.700267261952,0,0,0,0,0
78.0382483442215,0,0,0,0,0,-0.7379428103031386,0.6748632518680403,-0.9960209693076332,111.970870543294,109.097001107423,0,0,0,0,0
121.180219705286,0,0,0,0,0,-0.7262249146041543,0.6874571793269664,-0.998497062701478,78.0382483442215,118.470603286455,0,0,0,0,0
122.76929773359,0,0,0,0,0,-0.7142921172691032,0.699847677146407,-0.999791358149542,121.180219705286,132.796244239256,0,0,0,0,0
126.793397398979,0,1,0,0,0,-0.7021479494046978,0.7120310787787131,-0.9999023237537764,122.76929773359,99.9317959514759,0,0,0,0,0
74.3945185864517,0,1,0,0,0,-0.6897960046655887,0.7240037789593305,-0.9988298281778684,126.793397398979,108.561660295105,0,0,0,0,0
129.109032642028,0,0,0,0,0,-0.6772399381909491,0.7357622347736527,-0.996575140802686,74.3945185864517,124.580485617569,0,0,0,0,0
106.906118646237,0,0,0,0,0,-0.6644834655228552,0.7473029667054297,-0.9931409302238696,129.109032642028,111.970870543294,0,0,0,0,0
124.324612351715,0,0,0,0,0,-0.6515303615068021,0.75862255966641,-0.9885312610933432,106.906118646237,78.0382483442215,0,0,0,0,0
144.359927455555,0,0,0,0,0,-0.6383844591746642,0.769717664006921,-0.9827515893084884,124.324612351715,121.180219705286,0,0,0,0,0
107.962731413831,0,0,0,0,0,-0.6250496486104377,0.7805849965070866,-0.9758087555546684,144.359927455555,122.76929773359,0,0,0,0,0
96.5196766761341,0,1,0,0,0,-0.6115298757991053,0.7912213413483807,-0.9677109772087537,107.962731413831,126.793397398979,0,0,0,0,0
76.4120061231823,0,1,0,0,0,-0.5978291414589552,0.801623551065242,-0.9584678386132248,96.5196766761341,74.3945185864517,0,0,0,0,0
129.81992805086,0,0,0,0,0,-0.5839514998576998,0.8117885474764613,-0.948090279732366,76.4120061231823,129.109032642028,0,0,0,0,0
123.431703158233,0,0,0,0,0,-0.5699010576127624,0.821713322596059,-0.936590583203982,129.81992805086,106.906118646237,0,0,0,0,0
93.5321454303922,0,0,0,0,0,-0.5556819724760489,0.8313949395234058,-0.9239823598019432,123.431703158233,124.324612351715,0,0,0,0,0
128.842426194061,0,0,0,0,0,-0.5412984521036173,0.8408305333122887,-0.9102805323268018,93.5321454303922,144.359927455555,0,0,0,0,0
104.966463375073,0,0,0,0,0,-0.5267547528105542,0.8500173118187018,-0.895501317943504,128.842426194061,107.962731413831,0,0,0,0,0
104.09003869481,0,1,0,0,0,-0.5120551783114646,0.8589525565270845,-0.8796622089871292,104.966463375073,96.5196766761341,0,0,0,0,0
68.0762231823542,0,1,0,0,0,-0.4972040784469378,0.8676336233547726,-0.8627819522593745,104.09003869481,76.4120061231823,0,0,0,0,0
113.931498716313,0,0,0,0,0,-0.4822058478963526,0.8760579434344281,-0.8448805268402667,68.0762231823542,129.81992805086,0,0,0,0,0
94.7658652080226,0,0,0,0,0,-0.4670649248774303,0.8842230238742036,-0.8259791204413983,113.931498716313,123.431703158233,0,0,0,0,0
128.922855106228,0,0,0,0,0,-0.451785789832884,0.8921264484954345,-0.8061001043286311,94.7658652080226,93.5321454303922,0,0,0,0,0
120.974699669869,0,0,0,0,0,-0.4363729641045924,0.8997658785476209,-0.7852670068439961,128.922855106228,128.842426194061,0,0,0,0,0
112.015650593347,0,0,0,0,0,-0.4208310085956556,0.9071390534005044,-0.7635044855580851,120.974699669869,104.966463375073,0,0,0,0,0
121.408564819885,0,1,0,0,0,-0.4051645224207563,0.9142437912130223,-0.7408382980859317,112.015650593347,104.09003869481,0,0,0,0,0
36.2650169585334,0,1,0,0,0,-0.3893781415452015,0.9210779895789526,-0.717295271600886,121.408564819885,68.0762231823542,0,0,0,0,0
134.680550018524,0,0,0,0,0,-0.3734765374130707,0.9276396261490468,-0.6929032710826029,36.2650169585334,113.931498716313,0,0,0,0,0
104.352034970751,0,0,0,0,0,-0.3574644155648614,0.9339267592294762,-0.6676911663366994,134.680550018524,94.7658652080226,0,0,0,0,0
85.9079819233536,0,0,0,0,0,-0.3413465142450361,0.9399375283564132,-0.641688797825113,104.352034970751,128.922855106228,0,0,0,0,0
88.2075449690532,0,0,0,0,0,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,85.9079819233536,120.974699669869,0,0,0,0,0
85.5324935340658,0,0,0,0,0,-0.3088124812662537,0.9511229423235356,-0.587437271616382,88.2075449690532,112.015650593347,0,0,0,0,0
120.787742012371,0,1,0,0,0,-0.2924059769510773,0.956294277219772,-0.5592523247663436,85.5324935340658,121.408564819885,0,0,0,0,0
71.5352172710921,0,1,0,0,0,-0.2759129450029604,0.9611826292540836,-0.5304054598463659,120.787742012371,36.2650169585334,0,0,0,0,0
120.791211521354,0,0,0,0,0,-0.2593382659754056,0.9657865518844574,-0.5009308193361626,71.5352172710921,134.680550018524,0,0,0,0,0
74.6283250889016,0,0,0,0,0,-0.2426868445825954,0.9701046827361176,-0.4708632887360563,120.791211521354,104.352034970751,0,0,0,0,0
86.4115250991858,0,0,0,0,0,-0.225963608248019,0.974135744004672,-0.4402384552773285,74.6283250889016,85.9079819233536,0,0,0,0,0
101.589644453608,0,0,0,0,0,-0.2091735056463563,0.9778785428342386,-0.4090925658019766,86.4115250991858,88.2075449690532,0,0,0,0,0
114.601001275823,0,0,0,0,0,-0.1923215052390948,0.9813319716704276,-0.3774624838618108,101.589644453608,85.5324935340658,0,0,0,0,0
124.541759682586,0,1,0,0,0,-0.1754125938042784,0.9844950085880858,-0.345385646087603,114.601001275823,120.787742012371,0,0,0,0,0
41.7300439888931,0,1,0,0,0,-0.1584517749608363,0.9873667175937016,-0.3129000178799537,124.541759682586,71.5352172710921,0,0,0,0,0
183.608991270752,1,0,0,0,0,-0.141444067687942,0.989946248902378,-0.2800440484743445,41.7300439888931,120.791211521354,0,0,0,0,0
220.330670230618,1,0,0,0,0,-0.1243945048397999,0.9922328391893008,-0.2468566254334839,183.608991270752,74.6283250889016,0,0,0,0,0
152.367434643543,1,0,0,0,0,-0.0730451882110474,0.9973286321364752,-0.1457001152853506,220.330670230618,86.4115250991858,0,0,0,0,0
131.267289010755,1,1,0,0,0,-0.0386957901765268,0.999251037438848,-0.0773336169568209,152.367434643543,101.589644453608,0,0,0,0,0
126.58984459848,1,0,0,0,0,-0.0215013727408137,0.999768818762748,-0.0429928040537219,131.267289010755,114.601001275823,0,0,0,0,0
211.390838466052,1,0,1,0,0,-0.0043005927029819,0.9999907524084426,-0.0086011058657144,126.58984459848,124.541759682586,0,0,0,0,0
153.166492227541,1,0,0,0,0,0.034398060613608,0.9994082116062598,0.0687554084811394,211.390838466052,41.7300439888931,0,0,0,0,0
109.484763536521,1,0,0,0,0,0.0515843668694083,0.9986686402879996,0.1030313790431787,153.166492227541,183.608991270752,0,0,0,0,0
116.250540066432,1,1,0,0,0,0.0687554084811394,0.9976335468520452,0.1371854040566005,109.484763536521,220.330670230618,0,0,0,0,0
67.7899909491401,1,1,0,0,0,0.0859061042613327,0.9963032375991964,0.1711770596101998,116.250540066432,152.367434643543,0,0,0,0,0
146.911067784297,1,0,0,0,0,0.1030313790431787,0.9946781061893646,0.2049661139694953,67.7899909491401,131.267289010755,0,0,0,0,0
147.5457609484,0,0,0,0,0,0.1201261651823505,0.9927586335250792,0.2385125751940764,146.911067784297,126.58984459848,0,0,0,0,0
99.9068767897401,0,0,0,0,0,0.1371854040566005,0.9905453876091832,0.2717767384711357,147.5457609484,211.390838466052,0,0,0,0,0
113.541525918277,0,0,0,0,0,0.1542040475626894,0.988039023376751,0.3047192331091634,99.9068767897401,153.166492227541,0,0,0,0,0
119.05554059635,0,0,0,0,0,0.1711770596101998,0.985240282501282,0.3373010691361842,113.541525918277,109.484763536521,0,0,0,0,0
127.95986526115,0,1,0,0,0,0.1880994176117975,0.9821499931752292,0.3694836834473831,119.05554059635,116.250540066432,0,0,0,0,0
83.4017498521773,0,1,0,0,0,0.2049661139694953,0.9787690698649216,0.4012289854475009,127.95986526115,67.7899909491401,0,0,0,0,0
103.994034974792,0,0,0,0,0,0.2217721575564818,0.975098513039961,0.4324994021339788,83.4017498521773,146.911067784297,0,0,0,0,0
166.347532764571,0,0,0,0,0,0.2385125751940764,0.9711394088771652,0.4632579225674917,103.994034974792,147.5457609484,0,0,0,0,0
139.042567223334,0,0,0,0,0,0.2551824131233728,0.966892928939152,0.4934681416772373,166.347532764571,99.9068767897401,0,0,0,0,0
117.779119691395,0,0,0,0,0,0.2717767384711357,0.9623603298276544,0.5230943033491326,139.042567223334,113.541525918277,0,0,0,0,0
94.7938386484339,0,0,0,0,0,0.2882906407095177,0.957542952811672,0.5521013427459208,117.779119691395,119.05554059635,0,0,0,0,0
102.633649837911,0,1,0,0,0,0.3047192331091634,0.9524422234305676,0.580454927809098,94.7938386484339,127.95986526115,0,0,0,0,0
53.0014671833047,0,1,0,0,0,0.321057654185271,0.9470596510722284,0.6081214998935418,102.633649837911,83.4017498521773,0,0,0,0,0
99.6819363621683,0,0,0,0,0,0.3373010691361842,0.9413968285264122,0.6350683134867438,53.0014671833047,103.994034974792,0,0,0,0,0
116.784600007305,0,0,0,0,0,0.3534446712740877,0.9354554315134164,0.6612634749656386,99.6819363621683,166.347532764571,0,0,0,0,0
102.344424741026,0,0,0,0,0,0.3694836834473831,0.9292372181882051,0.6866759803451553,116.784600007305,139.042567223334,0,0,0,0,0
105.740276056438,0,0,0,0,0,0.3854133594543256,0.9227440286201428,0.7112757519738152,102.344424741026,117.779119691395,0,0,0,0,0
143.164448746188,0,0,0,0,0,0.4012289854475009,0.9159777842484876,0.7350336741329412,105.740276056438,94.7938386484339,0,0,0,0,0
