Umsatz,Warengruppe,holiday,IsWeekend,IsNewYears,Easter,KielerWoche,sin_1y,cos_1y,sin_2y,Revenue_lag1,Revenue_lag7,WG_2,WG_3,WG_4,WG_5,WG_6,log_Umsatz
147.79799759804,1,0,0,0,0,0,-0.7036774074790128,-0.7105196029692745,0.999953184360873,164.763795399756,125.620344387906,0,0,0,0,0,5.002589665306026
221.630418006017,1,0,1,0,0,0,-0.7157953492826642,-0.6983101158835584,0.9996942666129788,147.79799759804,185.177162656408,0,0,0,0,0,5.405513078230103
92.489778506026,1,0,1,0,0,0,-0.7277014757264236,-0.6858939875998223,0.9982521339365441,221.630418006017,73.2088330039992,0,0,0,0,0,4.537852109527522
145.87913275728,1,0,0,0,0,0,-0.7393922635959241,-0.673274892250183,0.9956284932063294,92.489778506026,154.504729536697,0,0,0,0,0,4.989610022424466
111.842396126739,1,0,0,0,0,0,-0.7508642533989489,-0.6604565640279754,0.9918264497026016,145.87913275728,134.064451548102,0,0,0,0,0,4.725992120636621
125.336522713024,1,0,0,0,0,0,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,111.842396126739,156.972510536869,0,0,0,0,0,4.8389491618451785
132.916428220302,1,0,0,0,0,0,-0.7731383255706026,-0.6342374393978054,0.9807065438204117,125.336522713024,164.763795399756,0,0,0,0,0,4.897215935390133
162.958958703106,1,0,0,0,0,0,-0.7839338166829201,-0.620844401650647,0.973401842704431,132.916428220302,147.79799759804,0,0,0,0,0,5.09961614469566
201.543109556297,1,0,1,0,0,0,-0.7944973291665992,-0.6072676460566135,0.9649450457625344,162.958958703106,221.630418006017,0,0,0,0,0,5.310952750587199
83.0226725739551,1,0,1,0,0,0,-0.8048257371083452,-0.593511190196115,0.9553461622632788,201.543109556297,92.489778506026,0,0,0,0,0,4.431086674018436
165.829031676714,1,0,0,0,0,0,-0.8149159841660791,-0.5795791048257612,0.9446165532223606,83.0226725739551,145.87913275728,0,0,0,0,0,5.116969525599188
118.473650434102,1,0,0,0,0,0,-0.8247650844733614,-0.5654755126737576,0.9327689179559782,165.829031676714,111.842396126739,0,0,0,0,0,4.783095848598808
108.876991442649,1,0,0,0,0,0,-0.8343701235229537,-0.5512045872199277,0.9198172790502196,118.473650434102,125.336522713024,0,0,0,0,0,4.6993614804613335
178.178023803315,1,0,0,0,0,0,-0.8437282590292712,-0.5367705514607103,0.9057769657642539,108.876991442649,132.916428220302,0,0,0,0,0,5.188379857994397
133.150828452892,1,0,0,0,0,0,-0.8528367217694595,-0.522177676659508,0.8906645958869751,178.178023803315,162.958958703106,0,0,0,0,0,4.89896475242388
130.821314898435,1,0,1,0,0,0,-0.8616928164028521,-0.5074302810827518,0.8744980560685747,133.150828452892,201.543109556297,0,0,0,0,0,4.881447330528815
95.9704314892471,1,0,1,0,0,0,-0.8702939222685674,-0.49253272872205434,0.8572964806503138,130.821314898435,83.0226725739551,0,0,0,0,0,4.5744061020255105
138.408723210465,1,0,0,0,0,0,-0.8786374941610001,-0.4774894280028391,0.8390802290175676,95.9704314892471,165.829031676714,0,0,0,0,0,4.937410073201179
138.825618927843,1,0,0,0,0,0,-0.886721063082993,-0.46230483047981086,0.8198708615029215,138.408723210465,118.473650434102,0,0,0,0,0,4.940396067144077
100.221969526295,1,0,0,0,0,0,-0.8945422369764496,-0.4469834295196741,0.7996911138678691,138.825618927843,108.876991442649,0,0,0,0,0,4.617315823473482
173.658100347255,1,0,0,0,0,0,-0.9020987014301837,-0.43152975897147144,0.7785648703932891,100.221969526295,178.178023803315,0,0,0,0,0,5.16283035063682
171.415179710314,1,0,0,0,0,0,-0.9093882203647925,-0.4159483918249421,0.756517135610563,173.658100347255,133.150828452892,0,0,0,0,0,5.149905403717245
186.034060963767,1,0,1,0,0,0,-0.9164086366943458,-0.4002439388573056,0.733574004706797,171.415179710314,130.821314898435,0,0,0,0,0,5.231290744459614
88.8925958109828,1,0,1,0,0,0,-0.9231578729647039,-0.38442104726885545,0.709762632639161,186.034060963767,95.9704314892471,0,0,0,0,0,4.498615577807502
169.359968504942,1,0,0,0,0,0,-0.9296339319682695,-0.3684843993077793,0.6851112019949135,88.8925958109828,138.408723210465,0,0,0,0,0,5.137913660181446
89.6944536084346,1,0,0,0,0,0,-0.9358348973349941,-0.35243871088460327,0.6596488896351408,169.359968504942,138.825618927843,0,0,0,0,0,4.5074962042968805
103.363686559795,1,0,0,0,0,0,-0.9417589340994617,-0.33628873017668287,0.6334058321617086,89.6944536084346,100.221969526295,0,0,0,0,0,4.647881785054671
106.474399987548,1,0,0,0,0,0,-0.9474042892438845,-0.32003923622313857,0.6064130902482765,103.363686559795,173.658100347255,0,0,0,0,0,4.677252679557252
122.564626199915,1,0,0,0,0,0,-0.9527692922168511,-0.30369503751065885,0.578702611877601,106.474399987548,171.415179710314,0,0,0,0,0,4.816764308268191
174.938807466572,1,0,1,0,0,0,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,122.564626199915,186.034060963767,0,0,0,0,0,5.170136249732739
55.1960062296304,1,0,1,0,0,0,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,174.938807466572,88.8925958109828,0,0,0,0,0,4.028845690844805
146.760234890658,1,0,0,0,0,0,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,55.1960062296304,169.359968504942,0,0,0,0,0,4.995590925566616
136.118044538363,1,0,0,0,0,0,-0.97139528468375,-0.23746831555846842,0.461351203990578,146.760234890658,89.6944536084346,0,0,0,0,0,4.92084219379652
152.255085210606,1,0,0,0,0,0,-0.9753363880767837,-0.2207236509605022,0.4305596169818739,136.118044538363,103.363686559795,0,0,0,0,0,5.032103756716732
148.674992078993,1,0,0,0,0,0,-0.9789888737409319,-0.20391367068311472,0.3992584296048835,152.255085210606,106.474399987548,0,0,0,0,0,5.008466223890038
110.159250328825,1,0,0,0,0,0,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,148.674992078993,122.564626199915,0,0,0,0,0,4.710963860778379
178.263887943827,1,0,1,0,0,0,-0.9854237542919524,-0.17011767832049052,0.3352760024840169,110.159250328825,174.938807466572,0,0,0,0,0,5.1888589545472295
86.6668973821597,1,0,1,0,0,0,-0.9882042449941422,-0.15314166701312007,0.30267049085568926,178.263887943827,55.1960062296304,0,0,0,0,0,4.473544375241854
111.128410563554,1,0,0,0,0,0,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,86.6668973821597,146.760234890658,0,0,0,0,0,4.719644737428545
139.64144576808,1,0,0,0,0,0,-0.9928872135356962,-0.11905873003404988,0.23642378142121298,111.128410563554,136.118044538363,0,0,0,0,0,4.946213713804962
117.94119333604,1,0,0,0,0,0,-0.994788305609327,-0.10196189005174576,0.2028609916826013,139.64144576808,152.255085210606,0,0,0,0,0,4.778629197320768
203.314345156607,1,0,0,0,0,0,-0.9963950238187231,-0.08483487790576538,0.16905810038314714,117.94119333604,148.674992078993,0,0,0,0,0,5.319659715494647
135.507291692088,1,0,0,0,0,0,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,203.314345156607,110.159250328825,0,0,0,0,0,4.916378032187927
134.613756840197,1,0,1,0,0,0,-0.9987235240803972,-0.050510617185222886,0.10089228319740334,135.507291692088,178.263887943827,0,0,0,0,0,4.909810821984299
68.6316896995448,1,0,1,0,0,0,-0.9994446170919858,-0.033323525711631344,0.06661003679003268,134.613756840197,86.6668973821597,0,0,0,0,0,4.24321977549249
156.502435955326,1,0,0,0,0,0,-0.9998699583618592,-0.016126573270657762,0.0322489522893041,68.6316896995448,111.128410563554,0,0,0,0,0,5.059440924529107
123.397540137977,1,0,0,0,0,0,-0.9999994220246925,0.001075151282798226,-0.0021503013227746654,156.502435955326,139.64144576808,0,0,0,0,0,4.8234824062991
196.720969158391,1,0,0,0,0,0,-0.999832969770105,0.018276557681691223,-0.03654700988811993,123.397540137977,117.94119333604,0,0,0,0,0,5.28685679009775
75.2337302417469,1,0,0,0,0,0,-0.9993706508539969,0.03547255575312556,-0.07090046226091157,196.720969158391,203.314345156607,0,0,0,0,0,4.333804018841347
156.066122625816,1,1,0,0,0,0,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,75.2337302417469,135.507291692088,0,0,0,0,0,5.05666687990573
152.280762053885,1,1,1,0,0,0,-0.9975590477788613,0.06982797572987089,-0.1393150579548309,156.066122625816,134.613756840197,0,0,0,0,0,5.032271285856101
92.4805772695364,1,1,1,0,0,0,-0.9962102997023297,0.0869772313136861,-0.17329522734857217,152.280762053885,68.6316896995448,0,0,0,0,0,4.537753684978252
124.841544023845,1,1,0,0,0,0,-0.9945667569706337,0.1041007489354256,-0.20707028853384077,92.4805772695364,156.502435955326,0,0,0,0,0,4.8350235284128695
96.867100978839,1,1,0,0,0,0,-0.9926289059345095,0.121193461470736,-0.2406002661322256,124.841544023845,123.397540137977,0,0,0,0,0,4.58361044585708
149.761758936995,1,1,0,0,0,0,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,96.867100978839,196.720969158391,0,0,0,0,0,5.015700835464033
119.300284972145,1,1,0,0,0,0,-0.9878726596350429,0.15526624985999563,-0.30676656640150596,149.761758936995,75.2337302417469,0,0,0,0,0,4.789990991823588
123.2348187168,1,1,0,0,0,0,-0.9850556718215013,0.172236243027682,-0.3393245761752893,119.300284972145,156.066122625816,0,0,0,0,0,4.822173474145948
140.262421715801,1,1,1,0,0,0,-0.981947190186646,0.18915526872004093,-0.37148096925728835,123.2348187168,152.280762053885,0,0,0,0,0,4.95061930751074
42.9967926268111,1,1,1,0,0,0,-0.9785481345802031,0.20601832032517084,-0.40319768608708534,140.262421715801,92.4805772695364,0,0,0,0,0,3.7841167364161006
109.863744271226,1,1,0,0,0,0,-0.9748595108374125,0.22282040779479959,-0.4344371874948622,42.9967926268111,124.841544023845,0,0,0,0,0,4.708301918193323
130.431802598324,1,1,0,0,0,0,-0.9708824104813836,0.23955655912092708,-0.46516249913190355,109.863744271226,96.867100978839,0,0,0,0,0,4.878488105672814
146.070583461057,1,1,0,0,0,0,-0.9666180104000972,0.2562218218071163,-0.49533725523256594,130.431802598324,149.761758936995,0,0,0,0,0,4.9909126311380305
89.9411837855476,1,1,0,0,0,0,-0.9620675724981452,0.27281126433401914,-0.5249257416559593,146.070583461057,119.300284972145,0,0,0,0,0,4.5102129655273115
111.233698203856,1,1,0,0,0,0,-0.957232443323312,0.28931997761869527,-0.5538929381563792,89.9411837855476,123.2348187168,0,0,0,0,0,4.720583288493242
121.590860465012,1,0,1,0,0,0,-0.9521140536681102,0.3057430764672831,-0.5822045598324479,111.233698203856,140.262421715801,0,0,0,0,0,4.808852473129598
70.1419855298474,1,0,1,0,0,0,-0.9467139181463862,0.3220757010206104,-0.6098270977059321,121.590860465012,42.9967926268111,0,0,0,0,0,4.264677676305798
122.987868193302,1,0,0,0,0,0,-0.9410336347451197,0.3383130181923076,-0.6367278583821979,70.1419855298474,109.863744271226,0,0,0,0,0,4.82018372366788
111.927088663048,1,0,0,0,0,0,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,122.987868193302,130.431802598324,0,0,0,0,0,4.726742377389526
125.816016210178,1,0,0,0,0,0,-0.9288394302558068,0.3704825404820963,-0.6882375836422284,111.927088663048,146.070583461057,0,0,0,0,0,4.842737344832408
123.163406361057,1,0,0,0,0,0,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,125.816016210178,89.9411837855476,0,0,0,0,0,4.821598491311928
113.661858634409,1,0,0,0,0,0,-0.9155458729775467,0.40221356823680365,-0.7364899449095569,123.163406361057,111.233698203856,0,0,0,0,0,4.741987437312305
161.678805315967,1,0,1,0,0,0,-0.9084917035725082,0.41790288888678667,-0.7593226149052589,113.661858634409,121.590860465012,0,0,0,0,0,5.091777737244951
102.355195816072,1,0,1,0,0,0,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,161.678805315967,70.1419855298474,0,0,0,0,0,4.638171558846396
129.482192717092,1,0,0,0,0,0,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,102.355195816072,122.987868193302,0,0,0,0,0,4.871236763176859
112.285893935052,1,0,0,0,0,0,-0.8857249183835637,0.4642104791518923,-0.8223255775192096,129.482192717092,111.927088663048,0,0,0,0,0,4.729914658385798
121.506077008915,1,0,0,0,0,0,-0.8776087166898392,0.4793776594606945,-0.8414120250581577,112.285893935052,125.816016210178,0,0,0,0,0,4.808160636990374
133.723541287582,1,0,0,0,0,0,-0.8692328164574792,0.49440298420761813,-0.8595025968555411,121.506077008915,123.163406361057,0,0,0,0,0,4.903224836428096
100.182160485504,1,0,0,0,0,0,-0.8605996962501181,0.5092820071573356,-0.876575881330507,133.723541287582,113.661858634409,0,0,0,0,0,4.616922461526747
149.172348030766,1,0,1,0,0,0,-0.8517119107469189,0.5240103253675756,-0.8926116709398649,100.182160485504,161.678805315967,0,0,0,0,0,5.0117836213877975
97.4532740046654,1,0,1,0,0,0,-0.8425720899866032,0.5385835804920232,-0.9075909860952637,149.172348030766,102.355195816072,0,0,0,0,0,4.589582060039195
137.864260444157,1,0,0,0,0,0,-0.8331829385891785,0.5529974600700271,-0.9214960976269942,97.4532740046654,129.482192717092,0,0,0,0,0,4.933496912434157
103.700267261952,1,0,0,0,0,0,-0.8235472349556007,0.5672476988027229,-0.9343105477678196,137.864260444157,112.285893935052,0,0,0,0,0,4.651101670518429
109.097001107423,1,0,0,0,0,0,-0.8136678304455991,0.5813300798152042,-0.9460191696320084,103.700267261952,121.506077008915,0,0,0,0,0,4.7013618054596105
118.470603286455,1,0,0,0,0,0,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,109.097001107423,133.723541287582,0,0,0,0,0,4.783070343506305
132.796244239256,1,0,0,0,0,0,-0.7931896839451843,0.6089746507720486,-0.9660648215530205,118.470603286455,100.182160485504,0,0,0,0,0,4.8963180773394415
99.9317959514759,1,0,1,0,0,0,-0.7825970017677834,0.6225286602431057,-0.9743781260415392,132.796244239256,149.172348030766,0,0,0,0,0,4.614445001122734
108.561660295105,1,0,1,0,0,0,-0.7717727365467837,0.6358984534680745,-0.9815381791978468,99.9317959514759,97.4532740046654,0,0,0,0,0,4.696487498488752
124.580485617569,1,0,0,0,0,0,-0.7607200913564104,0.6490800741100398,-0.9875365065492301,108.561660295105,137.864260444157,0,0,0,0,0,4.832946872676169
111.970870543294,1,0,0,0,0,0,-0.7494423368521953,0.6620696215153815,-0.9923660086146721,124.580485617569,103.700267261952,0,0,0,0,0,4.727130002677935
78.0382483442215,1,0,0,0,0,0,-0.7379428103031386,0.6748632518680403,-0.9960209693076331,111.970870543294,109.097001107423,0,0,0,0,0,4.369931891557166
121.180219705286,1,0,0,0,0,0,-0.7262249146041543,0.6874571793269664,-0.9984970627014779,78.0382483442215,118.470603286455,0,0,0,0,0,4.805497165429908
122.76929773359,1,0,0,0,0,0,-0.7142921172691032,0.699847677146407,-0.9997913581495419,121.180219705286,132.796244239256,0,0,0,0,0,4.818419330572757
126.793397398979,1,0,1,0,0,0,-0.7021479494046978,0.7120310787787131,-0.9999023237537765,122.76929773359,99.9317959514759,0,0,0,0,0,4.850414877064062
74.3945185864517,1,0,1,0,0,0,-0.6897960046655887,0.7240037789593305,-0.9988298281778684,126.793397398979,108.561660295105,0,0,0,0,0,4.32273457457888
129.109032642028,1,0,0,0,0,0,-0.6772399381909491,0.7357622347736527,-0.996575140802686,74.3945185864517,124.580485617569,0,0,0,0,0,4.868372811563666
106.906118646237,1,0,0,0,0,0,-0.6644834655228552,0.7473029667054297,-0.9931409302238695,129.109032642028,111.970870543294,0,0,0,0,0,4.681261577294299
124.324612351715,1,0,0,0,0,0,-0.6515303615068021,0.75862255966641,-0.9885312610933433,106.906118646237,78.0382483442215,0,0,0,0,0,4.830907270000678
144.359927455555,1,0,0,0,0,0,-0.6383844591746642,0.769717664006921,-0.9827515893084885,124.324612351715,121.180219705286,0,0,0,0,0,4.979212925020338
107.962731413831,1,0,0,0,0,0,-0.6250496486104377,0.7805849965070866,-0.9758087555546684,144.359927455555,122.76929773359,0,0,0,0,0,4.691005910128772
96.5196766761341,1,0,1,0,0,0,-0.6115298757991053,0.7912213413483807,-0.9677109772087535,107.962731413831,126.793397398979,0,0,0,0,0,4.5800541697054005
76.4120061231823,1,0,1,0,0,0,-0.5978291414589552,0.801623551065242,-0.9584678386132249,96.5196766761341,74.3945185864517,0,0,0,0,0,4.349141886436721
129.81992805086,1,0,0,0,0,0,-0.5839514998576998,0.8117885474764613,-0.9480902797323661,76.4120061231823,129.109032642028,0,0,0,0,0,4.873821782547133
123.431703158233,1,0,0,0,0,0,-0.5699010576127624,0.821713322596059,-0.936590583203982,129.81992805086,106.906118646237,0,0,0,0,0,4.823756996375557
93.5321454303922,1,0,0,0,0,0,-0.5556819724760489,0.8313949395234058,-0.9239823598019431,123.431703158233,124.324612351715,0,0,0,0,0,4.5489399399418575
128.842426194061,1,0,0,0,0,0,-0.5412984521036173,0.8408305333122887,-0.9102805323268018,93.5321454303922,144.359927455555,0,0,0,0,0,4.866321609061183
104.966463375073,1,0,0,0,0,0,-0.5267547528105542,0.8500173118187018,-0.895501317943504,128.842426194061,107.962731413831,0,0,0,0,0,4.663122660798298
104.09003869481,1,0,1,0,0,0,-0.5120551783114646,0.8589525565270845,-0.8796622089871292,104.966463375073,96.5196766761341,0,0,0,0,0,4.654817494083832
68.0762231823542,1,0,1,0,0,0,-0.4972040784469378,0.8676336233547726,-0.8627819522593745,104.09003869481,76.4120061231823,0,0,0,0,0,4.235210578685329
113.931498716313,1,0,0,0,0,0,-0.4822058478963526,0.8760579434344281,-0.8448805268402667,68.0762231823542,129.81992805086,0,0,0,0,0,4.744336287548955
94.7658652080226,1,0,0,0,0,0,-0.46706492487743034,0.8842230238742036,-0.8259791204413983,113.931498716313,123.431703158233,0,0,0,0,0,4.5619063084135725
128.922855106228,1,0,0,0,0,0,-0.451785789832884,0.8921264484954345,-0.8061001043286311,94.7658652080226,93.5321454303922,0,0,0,0,0,4.86694085205112
120.974699669869,1,0,0,0,0,0,-0.4363729641045924,0.8997658785476209,-0.7852670068439961,128.922855106228,128.842426194061,0,0,0,0,0,4.80381364347193
112.015650593347,1,0,0,0,0,0,-0.42083100859565564,0.9071390534005044,-0.7635044855580851,120.974699669869,104.966463375073,0,0,0,0,0,4.727526309948066
121.408564819885,1,0,1,0,0,0,-0.4051645224207563,0.9142437912130223,-0.7408382980859317,112.015650593347,104.09003869481,0,0,0,0,0,4.807364341648826
36.2650169585334,1,0,1,0,0,0,-0.3893781415452015,0.9210779895789526,-0.717295271600886,121.408564819885,68.0762231823542,0,0,0,0,0,3.618055003412942
134.680550018524,1,0,0,0,0,0,-0.37347653741307074,0.9276396261490467,-0.6929032710826029,36.2650169585334,113.931498716313,0,0,0,0,0,4.910303225827564
104.352034970751,1,0,0,0,0,0,-0.3574644155648614,0.9339267592294762,-0.6676911663366994,134.680550018524,94.7658652080226,0,0,0,0,0,4.657307456349839
85.9079819233536,1,0,0,0,0,0,-0.34134651424503615,0.9399375283564133,-0.641688797825113,104.352034970751,128.922855106228,0,0,0,0,0,4.4648498798754765
88.2075449690532,1,0,0,0,0,0,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,85.9079819233536,120.974699669869,0,0,0,0,0,4.490965620863723
85.5324935340658,1,0,0,0,0,0,-0.30881248126625377,0.9511229423235357,-0.587437271616382,88.2075449690532,112.015650593347,0,0,0,0,0,4.460519991192534
120.787742012371,1,0,1,0,0,0,-0.29240597695107734,0.9562942772197719,-0.5592523247663436,85.5324935340658,121.408564819885,0,0,0,0,0,4.802279709918702
71.5352172710921,1,0,1,0,0,0,-0.27591294500296043,0.9611826292540837,-0.5304054598463659,120.787742012371,36.2650169585334,0,0,0,0,0,4.284072199382975
120.791211521354,1,0,0,0,0,0,-0.2593382659754056,0.9657865518844574,-0.5009308193361626,71.5352172710921,134.680550018524,0,0,0,0,0,4.802308197675406
74.6283250889016,1,0,0,0,0,0,-0.2426868445825954,0.9701046827361175,-0.4708632887360563,120.791211521354,104.352034970751,0,0,0,0,0,4.325830883502143
86.4115250991858,1,0,0,0,0,0,-0.22596360824801906,0.974135744004672,-0.4402384552773285,74.6283250889016,85.9079819233536,0,0,0,0,0,4.470627140091324
101.589644453608,1,0,0,0,0,0,-0.20917350564635637,0.9778785428342386,-0.40909256580197667,86.4115250991858,88.2075449690532,0,0,0,0,0,4.630736996391383
114.601001275823,1,0,0,0,0,0,-0.19232150523909483,0.9813319716704275,-0.3774624838618108,101.589644453608,85.5324935340658,0,0,0,0,0,4.7501446177563285
124.541759682586,1,0,1,0,0,0,-0.17541259380427843,0.9844950085880858,-0.345385646087603,114.601001275823,120.787742012371,0,0,0,0,0,4.832638449698797
41.7300439888931,1,0,1,0,0,0,-0.15845177496083632,0.9873667175937016,-0.3129000178799537,124.541759682586,71.5352172710921,0,0,0,0,0,3.754902279116979
183.608991270752,1,1,0,0,0,0,-0.14144406768794202,0.9899462489023779,-0.2800440484743445,41.7300439888931,120.791211521354,0,0,0,0,0,5.218240027658086
220.330670230618,1,1,0,0,0,0,-0.12439450483979998,0.9922328391893008,-0.2468566254334839,183.608991270752,74.6283250889016,0,0,0,0,0,5.399657828645356
152.367434643543,1,1,0,0,0,0,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,220.330670230618,86.4115250991858,0,0,0,0,0,5.032836575937044
